LOCATION,INDICATOR,SUBJECT,ASAB,FREQUENCY,TIME,Value,Flag Codes
TUR,EDUADULT,UPPSRY,MEN,A,2015,21.634813,
TUR,EDUADULT,UPPSRY,MEN,A,2016,21.83629,
TUR,EDUADULT,UPPSRY,MEN,A,2017,21.891384,
TUR,EDUADULT,UPPSRY,MEN,A,2018,22.162004,
TUR,EDUADULT,UPPSRY,MEN,A,2019,22.25272,
TUR,EDUADULT,UPPSRY,WOMEN,A,2000,12.285268,
TUR,EDUADULT,UPPSRY,WOMEN,A,2001,12.018464,
TUR,EDUADULT,UPPSRY,WOMEN,A,2002,12.505962,
TUR,EDUADULT,UPPSRY,WOMEN,A,2003,13.283379,
TUR,EDUADULT,UPPSRY,WOMEN,A,2004,14.230527,
TUR,EDUADULT,UPPSRY,WOMEN,A,2005,14.225973,
TUR,EDUADULT,UPPSRY,WOMEN,A,2006,14.809874,
TUR,EDUADULT,UPPSRY,WOMEN,A,2007,15.043995,
TUR,EDUADULT,UPPSRY,WOMEN,A,2008,15.171267,
TUR,EDUADULT,UPPSRY,WOMEN,A,2009,15.249899,
TUR,EDUADULT,UPPSRY,WOMEN,A,2010,14.907773,
TUR,EDUADULT,UPPSRY,WOMEN,A,2011,15.051348,
TUR,EDUADULT,UPPSRY,WOMEN,A,2012,15.443606,
TUR,EDUADULT,UPPSRY,WOMEN,A,2013,15.903454,
TUR,EDUADULT,UPPSRY,WOMEN,A,2014,15.911946,
TUR,EDUADULT,UPPSRY,WOMEN,A,2015,15.93889,
TUR,EDUADULT,UPPSRY,WOMEN,A,2016,16.125542,
TUR,EDUADULT,UPPSRY,WOMEN,A,2017,16.349726,
TUR,EDUADULT,UPPSRY,WOMEN,A,2018,16.450544,
TUR,EDUADULT,UPPSRY,WOMEN,A,2019,16.987946,
GBR,EDUADULT,TRY,MEN,A,2000,26.742617,
GBR,EDUADULT,TRY,MEN,A,2001,26.892696,
GBR,EDUADULT,TRY,MEN,A,2002,27.186964,
GBR,EDUADULT,TRY,MEN,A,2003,28.548672,
GBR,EDUADULT,TRY,MEN,A,2004,29.734781,
GBR,EDUADULT,TRY,MEN,A,2005,29.918507,
GBR,EDUADULT,TRY,MEN,A,2006,34.117474,
GBR,EDUADULT,TRY,MEN,A,2007,35.376858,
GBR,EDUADULT,TRY,MEN,A,2008,35.157639,
GBR,EDUADULT,TRY,MEN,A,2009,36.860756,
GBR,EDUADULT,TRY,MEN,A,2010,38.078377,
GBR,EDUADULT,TRY,MEN,A,2011,39.054924,
GBR,EDUADULT,TRY,MEN,A,2012,40.365162,
GBR,EDUADULT,TRY,MEN,A,2013,40.777828,
GBR,EDUADULT,TRY,MEN,A,2014,40.906902,
GBR,EDUADULT,TRY,MEN,A,2015,43.469074,
GBR,EDUADULT,TRY,MEN,A,2016,45.196854,
GBR,EDUADULT,TRY,MEN,A,2017,44.585037,
GBR,EDUADULT,TRY,MEN,A,2018,43.751423,
GBR,EDUADULT,TRY,MEN,A,2019,45.14959,
GBR,EDUADULT,TRY,MEN,A,2020,46.904633,
GBR,EDUADULT,TRY,WOMEN,A,2000,24.544714,
GBR,EDUADULT,TRY,WOMEN,A,2001,25.302448,
GBR,EDUADULT,TRY,WOMEN,A,2002,26.46838,
GBR,EDUADULT,TRY,WOMEN,A,2003,27.405865,
GBR,EDUADULT,TRY,WOMEN,A,2004,28.911596,
GBR,EDUADULT,TRY,WOMEN,A,2005,29.482952,
GBR,EDUADULT,TRY,WOMEN,A,2006,34.272907,
GBR,EDUADULT,TRY,WOMEN,A,2007,35.710945,
GBR,EDUADULT,TRY,WOMEN,A,2008,35.273495,
GBR,EDUADULT,TRY,WOMEN,A,2009,37.106785,
GBR,EDUADULT,TRY,WOMEN,A,2010,38.29401,
GBR,EDUADULT,TRY,WOMEN,A,2011,39.763615,
GBR,EDUADULT,TRY,WOMEN,A,2012,41.580528,
GBR,EDUADULT,TRY,WOMEN,A,2013,42.991165,
GBR,EDUADULT,TRY,WOMEN,A,2014,43.496193,
GBR,EDUADULT,TRY,WOMEN,A,2015,44.909252,
GBR,EDUADULT,TRY,WOMEN,A,2016,46.323395,
GBR,EDUADULT,TRY,WOMEN,A,2017,46.877583,
GBR,EDUADULT,TRY,WOMEN,A,2018,47.731743,
GBR,EDUADULT,TRY,WOMEN,A,2019,49.15202,
GBR,EDUADULT,TRY,WOMEN,A,2020,51.790306,
GBR,EDUADULT,UPPSRY,MEN,A,2000,42.59853,
GBR,EDUADULT,UPPSRY,MEN,A,2001,41.765823,
GBR,EDUADULT,UPPSRY,MEN,A,2002,42.349819,
GBR,EDUADULT,UPPSRY,MEN,A,2003,41.545937,
GBR,EDUADULT,UPPSRY,MEN,A,2004,40.805958,
GBR,EDUADULT,UPPSRY,MEN,A,2005,40.404808,
GBR,EDUADULT,UPPSRY,MEN,A,2006,40.268394,
GBR,EDUADULT,UPPSRY,MEN,A,2007,39.453209,
GBR,EDUADULT,UPPSRY,MEN,A,2008,39.948269,
GBR,EDUADULT,UPPSRY,MEN,A,2009,40.245293,
GBR,EDUADULT,UPPSRY,MEN,A,2010,40.000443,
GBR,EDUADULT,UPPSRY,MEN,A,2011,40.263885,
GBR,EDUADULT,UPPSRY,MEN,A,2012,39.366108,
GBR,EDUADULT,UPPSRY,MEN,A,2013,39.81942,
GBR,EDUADULT,UPPSRY,MEN,A,2014,39.398472,
GBR,EDUADULT,UPPSRY,MEN,A,2015,36.879204,
GBR,EDUADULT,UPPSRY,MEN,A,2016,35.817101,
GBR,EDUADULT,UPPSRY,MEN,A,2017,36.873829,
GBR,EDUADULT,UPPSRY,MEN,A,2018,34.805092,
GBR,EDUADULT,UPPSRY,MEN,A,2019,34.179104,
GBR,EDUADULT,UPPSRY,MEN,A,2020,33.760395,
GBR,EDUADULT,UPPSRY,WOMEN,A,2000,30.836182,
GBR,EDUADULT,UPPSRY,WOMEN,A,2001,31.296932,
GBR,EDUADULT,UPPSRY,WOMEN,A,2002,32.109142,
GBR,EDUADULT,UPPSRY,WOMEN,A,2003,32.275608,
GBR,EDUADULT,UPPSRY,WOMEN,A,2004,32.546181,
GBR,EDUADULT,UPPSRY,WOMEN,A,2005,33.580318,
GBR,EDUADULT,UPPSRY,WOMEN,A,2006,32.829632,
GBR,EDUADULT,UPPSRY,WOMEN,A,2007,33.5839,
GBR,EDUADULT,UPPSRY,WOMEN,A,2008,32.972931,
GBR,EDUADULT,UPPSRY,WOMEN,A,2009,33.337765,
GBR,EDUADULT,UPPSRY,WOMEN,A,2010,33.807289,
GBR,EDUADULT,UPPSRY,WOMEN,A,2011,34.62582,
GBR,EDUADULT,UPPSRY,WOMEN,A,2012,34.885033,
GBR,EDUADULT,UPPSRY,WOMEN,A,2013,34.731964,
GBR,EDUADULT,UPPSRY,WOMEN,A,2014,34.556164,
GBR,EDUADULT,UPPSRY,WOMEN,A,2015,33.995499,
GBR,EDUADULT,UPPSRY,WOMEN,A,2016,34.162834,
GBR,EDUADULT,UPPSRY,WOMEN,A,2017,34.007793,
GBR,EDUADULT,UPPSRY,WOMEN,A,2018,32.267807,
GBR,EDUADULT,UPPSRY,WOMEN,A,2019,31.612267,
GBR,EDUADULT,UPPSRY,WOMEN,A,2020,30.810984,
USA,EDUADULT,TRY,MEN,A,2000,36.878101,
USA,EDUADULT,TRY,MEN,A,2001,37.539955,
USA,EDUADULT,TRY,MEN,A,2002,37.963535,
USA,EDUADULT,TRY,MEN,A,2003,37.905041,
USA,EDUADULT,TRY,MEN,A,2004,38.438286,
USA,EDUADULT,TRY,MEN,A,2005,37.947601,
USA,EDUADULT,TRY,MEN,A,2006,38.340942,
USA,EDUADULT,TRY,MEN,A,2007,38.767502,
USA,EDUADULT,TRY,MEN,A,2008,39.341179,
USA,EDUADULT,TRY,MEN,A,2009,38.974968,
USA,EDUADULT,TRY,MEN,A,2010,39.286079,
USA,EDUADULT,TRY,MEN,A,2011,40.254238,
USA,EDUADULT,TRY,MEN,A,2012,40.880066,
USA,EDUADULT,TRY,MEN,A,2013,41.350658,
USA,EDUADULT,TRY,MEN,A,2014,41.449047,
USA,EDUADULT,TRY,MEN,A,2015,41.735706,
USA,EDUADULT,TRY,MEN,A,2016,42.716476,
USA,EDUADULT,TRY,MEN,A,2017,43.039238,
USA,EDUADULT,TRY,MEN,A,2018,44.312847,
USA,EDUADULT,TRY,MEN,A,2019,45.024239,
USA,EDUADULT,TRY,MEN,A,2020,46.559158,
USA,EDUADULT,TRY,WOMEN,A,2000,36.128067,
USA,EDUADULT,TRY,WOMEN,A,2001,37.501244,
USA,EDUADULT,TRY,WOMEN,A,2002,38.296085,
USA,EDUADULT,TRY,WOMEN,A,2003,38.920006,
USA,EDUADULT,TRY,WOMEN,A,2004,39.64632,
USA,EDUADULT,TRY,WOMEN,A,2005,40.124405,
USA,EDUADULT,TRY,WOMEN,A,2006,40.598663,
USA,EDUADULT,TRY,WOMEN,A,2007,41.730682,
USA,EDUADULT,TRY,WOMEN,A,2008,42.823307,
USA,EDUADULT,TRY,WOMEN,A,2009,43.397057,
USA,EDUADULT,TRY,WOMEN,A,2010,43.973343,
USA,EDUADULT,TRY,WOMEN,A,2011,44.586857,
USA,EDUADULT,TRY,WOMEN,A,2012,45.133545,
USA,EDUADULT,TRY,WOMEN,A,2013,46.359722,
USA,EDUADULT,TRY,WOMEN,A,2014,46.897011,
USA,EDUADULT,TRY,WOMEN,A,2015,47.412323,
USA,EDUADULT,TRY,WOMEN,A,2016,48.507526,
USA,EDUADULT,TRY,WOMEN,A,2017,49.545597,
USA,EDUADULT,TRY,WOMEN,A,2018,50.435326,
USA,EDUADULT,TRY,WOMEN,A,2019,51.534691,
USA,EDUADULT,TRY,WOMEN,A,2020,53.423653,
USA,EDUADULT,UPPSRY,MEN,A,2000,50.224819,
USA,EDUADULT,UPPSRY,MEN,A,2001,49.274887,
USA,EDUADULT,UPPSRY,MEN,A,2002,48.563362,
USA,EDUADULT,UPPSRY,MEN,A,2003,48.598309,
USA,EDUADULT,UPPSRY,MEN,A,2004,48.542862,
USA,EDUADULT,UPPSRY,MEN,A,2005,48.9888,
USA,EDUADULT,UPPSRY,MEN,A,2006,48.486736,
USA,EDUADULT,UPPSRY,MEN,A,2007,47.944576,
USA,EDUADULT,UPPSRY,MEN,A,2008,48.19083,
USA,EDUADULT,UPPSRY,MEN,A,2009,48.636074,
USA,EDUADULT,UPPSRY,MEN,A,2010,48.676765,
USA,EDUADULT,UPPSRY,MEN,A,2011,48.095036,
USA,EDUADULT,UPPSRY,MEN,A,2012,47.580898,
USA,EDUADULT,UPPSRY,MEN,A,2013,47.271587,
USA,EDUADULT,UPPSRY,MEN,A,2014,47.087082,
USA,EDUADULT,UPPSRY,MEN,A,2015,46.939987,
USA,EDUADULT,UPPSRY,MEN,A,2016,46.620445,
USA,EDUADULT,UPPSRY,MEN,A,2017,46.787632,
USA,EDUADULT,UPPSRY,MEN,A,2018,45.757004,
USA,EDUADULT,UPPSRY,MEN,A,2019,44.949524,
USA,EDUADULT,UPPSRY,MEN,A,2020,44.396774,
USA,EDUADULT,UPPSRY,WOMEN,A,2000,51.639755,
USA,EDUADULT,UPPSRY,WOMEN,A,2001,50.42971,
USA,EDUADULT,UPPSRY,WOMEN,A,2002,49.833706,
USA,EDUADULT,UPPSRY,WOMEN,A,2003,49.599659,
USA,EDUADULT,UPPSRY,WOMEN,A,2004,49.155849,
USA,EDUADULT,UPPSRY,WOMEN,A,2005,48.45961,
USA,EDUADULT,UPPSRY,WOMEN,A,2006,48.138744,
USA,EDUADULT,UPPSRY,WOMEN,A,2007,47.345131,
USA,EDUADULT,UPPSRY,WOMEN,A,2008,47.005756,
USA,EDUADULT,UPPSRY,WOMEN,A,2009,46.254631,
USA,EDUADULT,UPPSRY,WOMEN,A,2010,45.97514,
USA,EDUADULT,UPPSRY,WOMEN,A,2011,45.557011,
USA,EDUADULT,UPPSRY,WOMEN,A,2012,44.985603,
USA,EDUADULT,UPPSRY,WOMEN,A,2013,44.230789,
USA,EDUADULT,UPPSRY,WOMEN,A,2014,43.669308,
USA,EDUADULT,UPPSRY,WOMEN,A,2015,42.963097,
USA,EDUADULT,UPPSRY,WOMEN,A,2016,42.420189,
USA,EDUADULT,UPPSRY,WOMEN,A,2017,41.886772,
USA,EDUADULT,UPPSRY,WOMEN,A,2018,41.114902,
USA,EDUADULT,UPPSRY,WOMEN,A,2019,40.081177,
USA,EDUADULT,UPPSRY,WOMEN,A,2020,39.038227,
ARG,EDUADULT,TRY,MEN,A,2004,14.196757,
ARG,EDUADULT,TRY,MEN,A,2005,15.078322,
ARG,EDUADULT,TRY,MEN,A,2006,14.619519,
ARG,EDUADULT,TRY,MEN,A,2008,15.806544,
ARG,EDUADULT,TRY,MEN,A,2009,15.809969,
ARG,EDUADULT,TRY,MEN,A,2011,16.613184,
ARG,EDUADULT,TRY,MEN,A,2012,16.450983,
ARG,EDUADULT,TRY,MEN,A,2013,17.356253,
ARG,EDUADULT,TRY,MEN,A,2014,16.575903,
ARG,EDUADULT,TRY,MEN,A,2017,17.488495,
ARG,EDUADULT,TRY,MEN,A,2018,31.336042,
ARG,EDUADULT,TRY,WOMEN,A,2004,18.869257,
ARG,EDUADULT,TRY,WOMEN,A,2005,19.570387,
ARG,EDUADULT,TRY,WOMEN,A,2006,20.699968,
ARG,EDUADULT,TRY,WOMEN,A,2008,21.795214,
ARG,EDUADULT,TRY,WOMEN,A,2009,22.821455,
ARG,EDUADULT,TRY,WOMEN,A,2011,23.598553,
ARG,EDUADULT,TRY,WOMEN,A,2012,24.307671,
ARG,EDUADULT,TRY,WOMEN,A,2013,24.394379,
ARG,EDUADULT,TRY,WOMEN,A,2014,24.082304,
ARG,EDUADULT,TRY,WOMEN,A,2017,24.951094,
ARG,EDUADULT,TRY,WOMEN,A,2018,39.529755,
ARG,EDUADULT,UPPSRY,MEN,A,2004,32.233356,
ARG,EDUADULT,UPPSRY,MEN,A,2005,32.341084,
ARG,EDUADULT,UPPSRY,MEN,A,2006,34.435829,
ARG,EDUADULT,UPPSRY,MEN,A,2008,35.603531,
ARG,EDUADULT,UPPSRY,MEN,A,2009,36.653378,
ARG,EDUADULT,UPPSRY,MEN,A,2011,37.817467,
ARG,EDUADULT,UPPSRY,MEN,A,2012,39.247372,
ARG,EDUADULT,UPPSRY,MEN,A,2013,39.495987,
ARG,EDUADULT,UPPSRY,MEN,A,2014,39.367973,
ARG,EDUADULT,UPPSRY,MEN,A,2017,40.205902,
ARG,EDUADULT,UPPSRY,MEN,A,2018,28.792295,
ARG,EDUADULT,UPPSRY,WOMEN,A,2004,31.980049,
ARG,EDUADULT,UPPSRY,WOMEN,A,2005,32.41021,
ARG,EDUADULT,UPPSRY,WOMEN,A,2006,33.035492,
ARG,EDUADULT,UPPSRY,WOMEN,A,2008,34.880924,
ARG,EDUADULT,UPPSRY,WOMEN,A,2009,34.826637,
ARG,EDUADULT,UPPSRY,WOMEN,A,2011,36.260303,
ARG,EDUADULT,UPPSRY,WOMEN,A,2012,36.912628,
ARG,EDUADULT,UPPSRY,WOMEN,A,2013,37.237389,
ARG,EDUADULT,UPPSRY,WOMEN,A,2014,37.1861,
ARG,EDUADULT,UPPSRY,WOMEN,A,2017,39.937328,
ARG,EDUADULT,UPPSRY,WOMEN,A,2018,27.249208,
BRA,EDUADULT,TRY,MEN,A,2007,8.6794672,
BRA,EDUADULT,TRY,MEN,A,2008,9.4541426,
BRA,EDUADULT,TRY,MEN,A,2009,9.7053852,
BRA,EDUADULT,TRY,MEN,A,2011,10.218488,
BRA,EDUADULT,TRY,MEN,A,2012,11.10502,
BRA,EDUADULT,TRY,MEN,A,2013,11.730762,
BRA,EDUADULT,TRY,MEN,A,2014,12.018951,
BRA,EDUADULT,TRY,MEN,A,2015,12.590186,
BRA,EDUADULT,TRY,MEN,A,2016,14.535014,
BRA,EDUADULT,TRY,MEN,A,2017,14.672179,
BRA,EDUADULT,TRY,MEN,A,2018,15.601707,
BRA,EDUADULT,TRY,MEN,A,2019,15.858756,
BRA,EDUADULT,TRY,MEN,A,2020,16.841213,
BRA,EDUADULT,TRY,WOMEN,A,2007,10.483443,
BRA,EDUADULT,TRY,WOMEN,A,2008,12.012922,
BRA,EDUADULT,TRY,WOMEN,A,2009,11.914505,
BRA,EDUADULT,TRY,WOMEN,A,2011,12.884999,
BRA,EDUADULT,TRY,WOMEN,A,2012,14.725452,
BRA,EDUADULT,TRY,WOMEN,A,2013,15.589705,
BRA,EDUADULT,TRY,WOMEN,A,2014,16.425022,
BRA,EDUADULT,TRY,WOMEN,A,2015,16.803698,
BRA,EDUADULT,TRY,WOMEN,A,2016,19.132725,
BRA,EDUADULT,TRY,WOMEN,A,2017,19.541754,
BRA,EDUADULT,TRY,WOMEN,A,2018,20.977964,
BRA,EDUADULT,TRY,WOMEN,A,2019,21.468023,
BRA,EDUADULT,TRY,WOMEN,A,2020,23.052433,
BRA,EDUADULT,UPPSRY,MEN,A,2007,25.947464,
BRA,EDUADULT,UPPSRY,MEN,A,2008,27.154696,
BRA,EDUADULT,UPPSRY,MEN,A,2009,28.805014,
BRA,EDUADULT,UPPSRY,MEN,A,2011,30.386244,
BRA,EDUADULT,UPPSRY,MEN,A,2012,31.220385,
BRA,EDUADULT,UPPSRY,MEN,A,2013,31.578886,
BRA,EDUADULT,UPPSRY,MEN,A,2014,32.136848,
BRA,EDUADULT,UPPSRY,MEN,A,2015,33.163525,
BRA,EDUADULT,UPPSRY,MEN,A,2016,33.030273,
BRA,EDUADULT,UPPSRY,MEN,A,2017,33.416306,
BRA,EDUADULT,UPPSRY,MEN,A,2018,34.144085,
BRA,EDUADULT,UPPSRY,MEN,A,2019,34.810474,
BRA,EDUADULT,UPPSRY,MEN,A,2020,36.483021,
BRA,EDUADULT,UPPSRY,WOMEN,A,2007,28.31056,
BRA,EDUADULT,UPPSRY,WOMEN,A,2008,28.848614,
BRA,EDUADULT,UPPSRY,WOMEN,A,2009,30.72246,
BRA,EDUADULT,UPPSRY,WOMEN,A,2011,32.810619,
BRA,EDUADULT,UPPSRY,WOMEN,A,2012,32.735054,
BRA,EDUADULT,UPPSRY,WOMEN,A,2013,33.657509,
BRA,EDUADULT,UPPSRY,WOMEN,A,2014,33.868336,
BRA,EDUADULT,UPPSRY,WOMEN,A,2015,34.91124,
BRA,EDUADULT,UPPSRY,WOMEN,A,2016,34.145409,
BRA,EDUADULT,UPPSRY,WOMEN,A,2017,34.75256,
BRA,EDUADULT,UPPSRY,WOMEN,A,2018,35.040554,
BRA,EDUADULT,UPPSRY,WOMEN,A,2019,36.064316,
BRA,EDUADULT,UPPSRY,WOMEN,A,2020,37.214451,
CHL,EDUADULT,TRY,MEN,A,2009,17.109118,
CHL,EDUADULT,TRY,MEN,A,2011,17.908915,
CHL,EDUADULT,TRY,MEN,A,2013,21.040022,
CHL,EDUADULT,TRY,MEN,A,2015,22.454159,
CHL,EDUADULT,TRY,MEN,A,2017,24.638247,
CHL,EDUADULT,TRY,WOMEN,A,2009,17.131065,
CHL,EDUADULT,TRY,WOMEN,A,2011,17.731251,
CHL,EDUADULT,TRY,WOMEN,A,2013,21.132866,
CHL,EDUADULT,TRY,WOMEN,A,2015,22.493267,
CHL,EDUADULT,TRY,WOMEN,A,2017,25.628315,
CHL,EDUADULT,UPPSRY,MEN,A,2009,40.322689,
CHL,EDUADULT,UPPSRY,MEN,A,2011,40.357674,
CHL,EDUADULT,UPPSRY,MEN,A,2013,40.646984,
CHL,EDUADULT,UPPSRY,MEN,A,2015,42.627129,
CHL,EDUADULT,UPPSRY,MEN,A,2017,42.694862,
CHL,EDUADULT,UPPSRY,WOMEN,A,2009,38.55164,
CHL,EDUADULT,UPPSRY,WOMEN,A,2011,39.438148,
CHL,EDUADULT,UPPSRY,WOMEN,A,2013,40.045582,
CHL,EDUADULT,UPPSRY,WOMEN,A,2015,42.188766,
CHL,EDUADULT,UPPSRY,WOMEN,A,2017,41.918842,
CHN,EDUADULT,TRY,MEN,A,2010,10.760453,
CHN,EDUADULT,TRY,WOMEN,A,2010,8.5629225,
CHN,EDUADULT,UPPSRY,MEN,A,2010,16.555506,
CHN,EDUADULT,UPPSRY,WOMEN,A,2010,12.94171,
COL,EDUADULT,TRY,MEN,A,2014,20.628479,
COL,EDUADULT,TRY,MEN,A,2015,19.608345,
COL,EDUADULT,TRY,MEN,A,2016,20.174047,
COL,EDUADULT,TRY,MEN,A,2017,20.590368,
COL,EDUADULT,TRY,MEN,A,2018,21.082104,
COL,EDUADULT,TRY,MEN,A,2019,21.42478,
COL,EDUADULT,TRY,MEN,A,2020,21.952885,
COL,EDUADULT,TRY,WOMEN,A,2014,23.951704,
COL,EDUADULT,TRY,WOMEN,A,2015,23.391415,
COL,EDUADULT,TRY,WOMEN,A,2016,24.191235,
COL,EDUADULT,TRY,WOMEN,A,2017,24.279985,
COL,EDUADULT,TRY,WOMEN,A,2018,25.569864,
COL,EDUADULT,TRY,WOMEN,A,2019,26.081968,
COL,EDUADULT,TRY,WOMEN,A,2020,27.101116,
COL,EDUADULT,UPPSRY,MEN,A,2014,30.114704,
COL,EDUADULT,UPPSRY,MEN,A,2015,29.26355,
COL,EDUADULT,UPPSRY,MEN,A,2016,30.480776,
COL,EDUADULT,UPPSRY,MEN,A,2017,31.22529,
COL,EDUADULT,UPPSRY,MEN,A,2018,31.868658,
COL,EDUADULT,UPPSRY,MEN,A,2019,32.806915,
COL,EDUADULT,UPPSRY,MEN,A,2020,34.406151,
COL,EDUADULT,UPPSRY,WOMEN,A,2014,29.144901,
COL,EDUADULT,UPPSRY,WOMEN,A,2015,28.459257,
COL,EDUADULT,UPPSRY,WOMEN,A,2016,29.993441,
COL,EDUADULT,UPPSRY,WOMEN,A,2017,31.34483,
COL,EDUADULT,UPPSRY,WOMEN,A,2018,31.725365,
COL,EDUADULT,UPPSRY,WOMEN,A,2019,32.970245,
COL,EDUADULT,UPPSRY,WOMEN,A,2020,33.974163,
EST,EDUADULT,TRY,MEN,A,2000,21.464544,
EST,EDUADULT,TRY,MEN,A,2001,22.723341,
EST,EDUADULT,TRY,MEN,A,2002,22.654995,
EST,EDUADULT,TRY,MEN,A,2003,23.011353,
EST,EDUADULT,TRY,MEN,A,2004,23.616859,
EST,EDUADULT,TRY,MEN,A,2005,26.641077,
EST,EDUADULT,TRY,MEN,A,2006,26.982605,
EST,EDUADULT,TRY,MEN,A,2007,25.973307,
EST,EDUADULT,TRY,MEN,A,2008,26.201738,
EST,EDUADULT,TRY,MEN,A,2009,26.493443,
EST,EDUADULT,TRY,MEN,A,2010,26.480659,
EST,EDUADULT,TRY,MEN,A,2011,28.079679,
EST,EDUADULT,TRY,MEN,A,2012,28.885132,
EST,EDUADULT,TRY,MEN,A,2013,28.258377,
EST,EDUADULT,TRY,MEN,A,2014,28.447504,
EST,EDUADULT,TRY,MEN,A,2015,28.332598,
EST,EDUADULT,TRY,MEN,A,2016,29.157036,
EST,EDUADULT,TRY,MEN,A,2017,29.877974,
EST,EDUADULT,TRY,MEN,A,2018,30.904222,
EST,EDUADULT,TRY,MEN,A,2019,30.936712,
EST,EDUADULT,TRY,MEN,A,2020,32.034843,
EST,EDUADULT,TRY,WOMEN,A,2000,35.187653,
EST,EDUADULT,TRY,WOMEN,A,2001,35.603615,
EST,EDUADULT,TRY,WOMEN,A,2002,35.443844,
EST,EDUADULT,TRY,WOMEN,A,2003,35.695816,
EST,EDUADULT,TRY,WOMEN,A,2004,37.194561,
EST,EDUADULT,TRY,WOMEN,A,2005,38.865856,
EST,EDUADULT,TRY,WOMEN,A,2006,38.761127,
EST,EDUADULT,TRY,WOMEN,A,2007,39.773857,
EST,EDUADULT,TRY,WOMEN,A,2008,41.563114,
EST,EDUADULT,TRY,WOMEN,A,2009,44.962532,
EST,EDUADULT,TRY,WOMEN,A,2010,43.77713,
EST,EDUADULT,TRY,WOMEN,A,2011,45.152157,
EST,EDUADULT,TRY,WOMEN,A,2012,45.828297,
EST,EDUADULT,TRY,WOMEN,A,2013,45.959515,
EST,EDUADULT,TRY,WOMEN,A,2014,46.141506,
EST,EDUADULT,TRY,WOMEN,A,2015,47.362286,
EST,EDUADULT,TRY,WOMEN,A,2016,48.067318,
EST,EDUADULT,TRY,WOMEN,A,2017,49.222305,
EST,EDUADULT,TRY,WOMEN,A,2018,51.221062,
EST,EDUADULT,TRY,WOMEN,A,2019,51.766712,
EST,EDUADULT,TRY,WOMEN,A,2020,52.436687,
EST,EDUADULT,UPPSRY,MEN,A,2000,61.189438,
EST,EDUADULT,UPPSRY,MEN,A,2001,61.500027,
EST,EDUADULT,UPPSRY,MEN,A,2002,62.059273,
EST,EDUADULT,UPPSRY,MEN,A,2003,62.572048,
EST,EDUADULT,UPPSRY,MEN,A,2004,62.66666,
EST,EDUADULT,UPPSRY,MEN,A,2005,59.86935,
EST,EDUADULT,UPPSRY,MEN,A,2006,58.67701,
EST,EDUADULT,UPPSRY,MEN,A,2007,60.613499,
EST,EDUADULT,UPPSRY,MEN,A,2008,60.256916,
EST,EDUADULT,UPPSRY,MEN,A,2009,59.504539,
EST,EDUADULT,UPPSRY,MEN,A,2010,59.705551,
EST,EDUADULT,UPPSRY,MEN,A,2011,58.179489,
EST,EDUADULT,UPPSRY,MEN,A,2012,58.383217,
EST,EDUADULT,UPPSRY,MEN,A,2013,59.358192,
EST,EDUADULT,UPPSRY,MEN,A,2014,55.440289,
EST,EDUADULT,UPPSRY,MEN,A,2015,57.061733,
EST,EDUADULT,UPPSRY,MEN,A,2016,56.15049,
EST,EDUADULT,UPPSRY,MEN,A,2017,55.16227,
EST,EDUADULT,UPPSRY,MEN,A,2018,54.846138,
EST,EDUADULT,UPPSRY,MEN,A,2019,56.224724,
EST,EDUADULT,UPPSRY,MEN,A,2020,55.437286,
EST,EDUADULT,UPPSRY,WOMEN,A,2000,52.408531,
EST,EDUADULT,UPPSRY,WOMEN,A,2001,52.446922,
EST,EDUADULT,UPPSRY,WOMEN,A,2002,53.220188,
EST,EDUADULT,UPPSRY,WOMEN,A,2003,53.826576,
EST,EDUADULT,UPPSRY,WOMEN,A,2004,52.865025,
EST,EDUADULT,UPPSRY,WOMEN,A,2005,51.757652,
EST,EDUADULT,UPPSRY,WOMEN,A,2006,51.932323,
EST,EDUADULT,UPPSRY,WOMEN,A,2007,51.1488,
EST,EDUADULT,UPPSRY,WOMEN,A,2008,48.456123,
EST,EDUADULT,UPPSRY,WOMEN,A,2009,46.195736,
EST,EDUADULT,UPPSRY,WOMEN,A,2010,48.113487,
EST,EDUADULT,UPPSRY,WOMEN,A,2011,46.438175,
EST,EDUADULT,UPPSRY,WOMEN,A,2012,46.599342,
EST,EDUADULT,UPPSRY,WOMEN,A,2013,47.311459,
EST,EDUADULT,UPPSRY,WOMEN,A,2014,45.989273,
EST,EDUADULT,UPPSRY,WOMEN,A,2015,44.239498,
EST,EDUADULT,UPPSRY,WOMEN,A,2016,44.308128,
EST,EDUADULT,UPPSRY,WOMEN,A,2017,43.01841,
EST,EDUADULT,UPPSRY,WOMEN,A,2018,41.361931,
EST,EDUADULT,UPPSRY,WOMEN,A,2019,41.175655,
EST,EDUADULT,UPPSRY,WOMEN,A,2020,41.415203,
IDN,EDUADULT,TRY,MEN,A,2004,9.6671581,
IDN,EDUADULT,TRY,MEN,A,2005,6.2362485,
IDN,EDUADULT,TRY,MEN,A,2006,6.7456226,
IDN,EDUADULT,TRY,MEN,A,2007,7.2396193,
IDN,EDUADULT,TRY,MEN,A,2008,6.8904028,
IDN,EDUADULT,TRY,MEN,A,2009,7.7842197,
IDN,EDUADULT,TRY,MEN,A,2010,8.0670834,
IDN,EDUADULT,TRY,MEN,A,2011,8.2216234,
IDN,EDUADULT,TRY,MEN,A,2012,9.3656998,
